Date,Currency,Change
January 1 2004,Canadian dollar,103.9817975
January 1 2004,Swiss franc,43.15906563
January 1 2004,Indian rupee,959.255954
January 1 2004,Chinese renmimbi,312.2038765
January 1 2004,South African rand,1327.800617
January 1 2004,Australian dollar,185.3822314
March 1 2004,US dollar,76.99115044
March 1 2004,Euro,134.4274252
March 1 2004,Japanese yen,0.961660979
March 1 2004,Pound sterling,93.31526649
March 1 2004,Canadian dollar,103.0716724
March 1 2004,Swiss franc,41.01779755
March 1 2004,Indian rupee,908.4221094
March 1 2004,Chinese renmimbi,296.1115099
March 1 2004,South African rand,1258.838643
March 1 2004,Australian dollar,167.1487603
April 1 2004,US dollar,89.07079646
April 1 2004,Euro,152.0058352
April 1 2004,Japanese yen,2.623427831
April 1 2004,Pound sterling,107.7687444
April 1 2004,Canadian dollar,113.0072052
April 1 2004,Swiss franc,49.86095662
April 1 2004,Indian rupee,933.0358637
April 1 2004,Chinese renmimbi,323.1036133
April 1 2004,South African rand,1287.564234
April 1 2004,Australian dollar,187.7066116
June 1 2004,US dollar,75.75221239
June 1 2004,Euro,137.0532458
June 1 2004,Japanese yen,1.152093483
June 1 2004,Pound sterling,95.30261969
June 1 2004,Canadian dollar,106.2191885
June 1 2004,Swiss franc,38.29254727
June 1 2004,Indian rupee,906.0181828
June 1 2004,Chinese renmimbi,293.3357263
June 1 2004,South African rand,1209.095581
June 1 2004,Australian dollar,188.9979339
July 1 2004,US dollar,74.69026549
July 1 2004,Euro,136.8344274
July 1 2004,Japanese yen,-1.059657268
July 1 2004,Pound sterling,96.47696477
July 1 2004,Canadian dollar,99.46909367
July 1 2004,Swiss franc,37.56952169
July 1 2004,Indian rupee,909.6268615
July 1 2004,Chinese renmimbi,290.9667385
July 1 2004,South African rand,1161.408016
July 1 2004,Australian dollar,189.7727273
September 1 2004,US dollar,80.39823009
September 1 2004,Euro,144.3471918
September 1 2004,Japanese yen,3.393034618
September 1 2004,Pound sterling,105.32972
September 1 2004,Canadian dollar,102.1236253
September 1 2004,Swiss franc,43.21468298
September 1 2004,Indian rupee,952.8306096
September 1 2004,Chinese renmimbi,303.6850921
September 1 2004,South African rand,1288.797533
September 1 2004,Australian dollar,199.1735537
October 1 2004,US dollar,85
October 1 2004,Euro,146.0247994
October 1 2004,Japanese yen,6.949164715
October 1 2004,Pound sterling,110.298103
October 1 2004,Canadian dollar,100.0758438
October 1 2004,Swiss franc,45.35595106
October 1 2004,Indian rupee,968.7433767
October 1 2004,Chinese renmimbi,314.0224934
October 1 2004,South African rand,1293.31963
October 1 2004,Australian dollar,198.3987603
November 1 2004,US dollar,89.77876106
November 1 2004,Euro,145.4412837
November 1 2004,Japanese yen,5.68517476
November 1 2004,Pound sterling,111.2917796
November 1 2004,Canadian dollar,98.63481229
November 1 2004,Swiss franc,43.38153504
November 1 2004,Indian rupee,985.3421831
November 1 2004,Chinese renmimbi,324.6709739
November 1 2004,South African rand,1247.327852
November 1 2004,Australian dollar,196.3842975
December 1 2004,US dollar,100.3982301
December 1 2004,Euro,148.2859227
December 1 2004,Japanese yen,7.964573067
December 1 2004,Pound sterling,112.195122
December 1 2004,Canadian dollar,103.4508912
December 1 2004,Swiss franc,44.10456062
December 1 2004,Indian rupee,1018.171677
December 1 2004,Chinese renmimbi,348.4206748
December 1 2004,South African rand,1244.347379
December 1 2004,Australian dollar,201.446281
February 1 2005,US dollar,86.23893805
February 1 2005,Euro,136.0320934
February 1 2005,Japanese yen,1.483381173
February 1 2005,Pound sterling,102.2583559
February 1 2005,Canadian dollar,98.29351536
February 1 2005,Swiss franc,39.87764182
February 1 2005,Indian rupee,925.8965921
February 1 2005,Chinese renmimbi,316.7982771
February 1 2005,South African rand,1205.138746
February 1 2005,Australian dollar,181.6115702
March 1 2005,US dollar,91.81415929
March 1 2005,Euro,139.7520058
March 1 2005,Japanese yen,4.890779314
March 1 2005,Pound sterling,103.9747064
March 1 2005,Canadian dollar,104.2093288
March 1 2005,Swiss franc,40.51724138
March 1 2005,Indian rupee,956.4894863
March 1 2005,Chinese renmimbi,329.2175162
March 1 2005,South African rand,1201.695786
March 1 2005,Australian dollar,184.8140496
April 1 2005,US dollar,89.02654867
April 1 2005,Euro,140.408461
April 1 2005,Japanese yen,6.196469817
April 1 2005,Pound sterling,104.3360434
April 1 2005,Canadian dollar,96.73871824
April 1 2005,Swiss franc,42.32480534
April 1 2005,Indian rupee,939.8237492
April 1 2005,Chinese renmimbi,322.9839675
April 1 2005,South African rand,1255.447071
April 1 2005,Australian dollar,185.5371901
June 1 2005,US dollar,83.80530973
June 1 2005,Euro,147.0459519
June 1 2005,Japanese yen,4.1672748
June 1 2005,Pound sterling,106.6847335
June 1 2005,Canadian dollar,96.16989003
June 1 2005,Swiss franc,44.49388209
June 1 2005,Indian rupee,913.5311506
June 1 2005,Chinese renmimbi,311.2945681
June 1 2005,South African rand,1364.182939
June 1 2005,Australian dollar,185.5371901
July 1 2005,US dollar,91.4159292
July 1 2005,Euro,163.6761488
July 1 2005,Japanese yen,11.91106663
July 1 2005,Pound sterling,120.596206
July 1 2005,Canadian dollar,103.5646568
July 1 2005,Swiss franc,55.89543938
July 1 2005,Indian rupee,948.7478387
July 1 2005,Chinese renmimbi,328.3799952
July 1 2005,South African rand,1405.858171
July 1 2005,Australian dollar,197.4690083
August 1 2005,US dollar,91.01769912
August 1 2005,Euro,157.9139314
August 1 2005,Japanese yen,12.13532291
August 1 2005,Pound sterling,120.234869
August 1 2005,Canadian dollar,98.55896852
August 1 2005,Swiss franc,53.22580645
August 1 2005,Indian rupee,944.63718
August 1 2005,Chinese renmimbi,318.5690357
August 1 2005,South African rand,1347.687564
August 1 2005,Australian dollar,192.768595
September 1 2005,US dollar,94.51327434
September 1 2005,Euro,157.1845368
September 1 2005,Japanese yen,12.09246402
September 1 2005,Pound sterling,117.0731707
September 1 2005,Canadian dollar,97.68676526
September 1 2005,Swiss franc,51.41824249
September 1 2005,Indian rupee,977.9742317
September 1 2005,Chinese renmimbi,325.7597511
September 1 2005,South African rand,1328.725591
September 1 2005,Australian dollar,198.088843
November 1 2005,US dollar,103.3185841
November 1 2005,Euro,179.5040117
November 1 2005,Japanese yen,24.19257313
November 1 2005,Pound sterling,135.6820235
November 1 2005,Canadian dollar,105.6503603
November 1 2005,Swiss franc,64.96106785
November 1 2005,Indian rupee,1055.223381
November 1 2005,Chinese renmimbi,344.5441493
November 1 2005,South African rand,1476.978417
November 1 2005,Australian dollar,218.75
December 1 2005,US dollar,121.1504425
December 1 2005,Euro,211.2326769
December 1 2005,Japanese yen,39.46493563
December 1 2005,Pound sterling,160.9756098
December 1 2005,Canadian dollar,121.7292378
December 1 2005,Swiss franc,83.59288098
December 1 2005,Indian rupee,1184.427464
December 1 2005,Chinese renmimbi,383.1179708
December 1 2005,South African rand,1558.941418
December 1 2005,Australian dollar,248.3471074
February 1 2006,US dollar,151.460177
February 1 2006,Euro,242.5966448
February 1 2006,Japanese yen,55.0595507
February 1 2006,Pound sterling,188.4372177
February 1 2006,Canadian dollar,145.8854759
February 1 2006,Swiss franc,102.919911
February 1 2006,Indian rupee,1298.99604
February 1 2006,Chinese renmimbi,448.097631
February 1 2006,South African rand,1682.733813
February 1 2006,Australian dollar,288.6363636
March 1 2006,US dollar,149.6902655
March 1 2006,Euro,244.9307075
March 1 2006,Japanese yen,51.59562515
March 1 2006,Pound sterling,190.7859079
March 1 2006,Canadian dollar,143.2309443
March 1 2006,Swiss franc,105.7007786
March 1 2006,Indian rupee,1296.385744
March 1 2006,Chinese renmimbi,442.5699928
March 1 2006,South African rand,1691.315519
March 1 2006,Australian dollar,291.5289256
May 1 2006,US dollar,184.9557522
May 1 2006,Euro,272.2830051
May 1 2006,Japanese yen,68.56821167
May 1 2006,Pound sterling,217.6151762
May 1 2006,Canadian dollar,172.0515738
May 1 2006,Swiss franc,121.4126808
May 1 2006,Indian rupee,1508.834849
May 1 2006,Chinese renmimbi,517.492223
May 1 2006,South African rand,1884.635149
May 1 2006,Australian dollar,337.1384298
June 1 2006,US dollar,176.5486726
June 1 2006,Euro,255.6528082
June 1 2006,Japanese yen,62.76233699
June 1 2006,Pound sterling,202.2583559
June 1 2006,Canadian dollar,161.3955252
June 1 2006,Swiss franc,111.7630701
June 1 2006,Indian rupee,1515.572536
June 1 2006,Chinese renmimbi,499.7607083
June 1 2006,South African rand,2039.46557
June 1 2006,Australian dollar,332.0247934
August 1 2006,US dollar,181.9911504
August 1 2006,Euro,264.7702407
August 1 2006,Japanese yen,70.00502723
August 1 2006,Pound sterling,208.3107498
August 1 2006,Canadian dollar,174.4027304
August 1 2006,Swiss franc,118.9933259
August 1 2006,Indian rupee,1555.680741
August 1 2006,Chinese renmimbi,508.0162718
August 1 2006,South African rand,2184.892086
August 1 2006,Australian dollar,331.8698347
September 1 2006,US dollar,174.8230088
September 1 2006,Euro,253.8293217
September 1 2006,Japanese yen,68.80544146
September 1 2006,Pound sterling,194.7606143
September 1 2006,Canadian dollar,160.4474782
September 1 2006,Swiss franc,113.0700779
September 1 2006,Indian rupee,1511.422835
September 1 2006,Chinese renmimbi,490.9667385
September 1 2006,South African rand,2207.656732
September 1 2006,Australian dollar,319.5764463
November 1 2006,US dollar,171.7256637
November 1 2006,Euro,250.6929249
November 1 2006,Japanese yen,66.41831673
November 1 2006,Pound sterling,190.8762421
November 1 2006,Canadian dollar,163.2536974
November 1 2006,Swiss franc,112.2636263
November 1 2006,Indian rupee,1436.8788
November 1 2006,Chinese renmimbi,478.415889
November 1 2006,South African rand,2222.661871
November 1 2006,Australian dollar,309.1942149
December 1 2006,US dollar,187.079646
December 1 2006,Euro,254.8504741
December 1 2006,Japanese yen,73.10314631
December 1 2006,Pound sterling,195.8446251
December 1 2006,Canadian dollar,181.4562002
December 1 2006,Swiss franc,115.0444939
December 1 2006,Indian rupee,1515.99643
December 1 2006,Chinese renmimbi,508.2316344
December 1 2006,South African rand,2295.323741
December 1 2006,Australian dollar,323.1404959
January 1 2007,US dollar,179.6460177
January 1 2007,Euro,249.598833
January 1 2007,Japanese yen,74.46119416
January 1 2007,Pound sterling,191.6892502
January 1 2007,Canadian dollar,178.9154342
January 1 2007,Swiss franc,114.5439377
January 1 2007,Indian rupee,1460.170673
January 1 2007,Chinese renmimbi,490.1890404
January 1 2007,South African rand,2189.87667
January 1 2007,Australian dollar,314.1528926
February 1 2007,US dollar,192.1238938
February 1 2007,Euro,269.8030635
February 1 2007,Japanese yen,84.31040035
February 1 2007,Pound sterling,202.6196929
February 1 2007,Canadian dollar,194.6530148
February 1 2007,Swiss franc,128.1979978
February 1 2007,Indian rupee,1524.446428
February 1 2007,Chinese renmimbi,512.8499641
February 1 2007,South African rand,2343.371017
February 1 2007,Australian dollar,340.0309917
March 1 2007,US dollar,196.6371681
March 1 2007,Euro,271.480671
March 1 2007,Japanese yen,82.68500564
March 1 2007,Pound sterling,209.3947606
March 1 2007,Canadian dollar,198.1418278
March 1 2007,Swiss franc,127.9755284
March 1 2007,Indian rupee,1555.228959
March 1 2007,Chinese renmimbi,521.1055276
March 1 2007,South African rand,2410.996917
March 1 2007,Australian dollar,340.9090909
May 1 2007,US dollar,198.0530973
May 1 2007,Euro,261.3420861
May 1 2007,Japanese yen,86.86525394
May 1 2007,Pound sterling,204.3360434
May 1 2007,Canadian dollar,183.3902162
May 1 2007,Swiss franc,127.4749722
May 1 2007,Indian rupee,1447.431536
May 1 2007,Chinese renmimbi,520.8901651
May 1 2007,South African rand,2332.219938
May 1 2007,Australian dollar,320.4545455
June 1 2007,US dollar,194.9115044
June 1 2007,Euro,262.2902991
June 1 2007,Japanese yen,88.43157288
June 1 2007,Pound sterling,204.2457091
June 1 2007,Canadian dollar,168.9040576
June 1 2007,Swiss franc,128.1423804
June 1 2007,Indian rupee,1406.492275
June 1 2007,Chinese renmimbi,509.8229241
June 1 2007,South African rand,2333.453237
June 1 2007,Australian dollar,314.1528926
August 1 2007,US dollar,194.6017699
August 1 2007,Euro,255.0692925
August 1 2007,Japanese yen,82.84462607
August 1 2007,Pound sterling,196.3866305
August 1 2007,Canadian dollar,167.3871824
August 1 2007,Swiss franc,122.3581758
August 1 2007,Indian rupee,1402.197557
August 1 2007,Chinese renmimbi,503.0150754
August 1 2007,South African rand,2346.813977
August 1 2007,Australian dollar,303.7190083
October 1 2007,US dollar,228.539823
October 1 2007,Euro,280.2334063
October 1 2007,Japanese yen,98.94358611
October 1 2007,Pound sterling,228.2746161
October 1 2007,Canadian dollar,179.6359499
October 1 2007,Swiss franc,140.8787542
October 1 2007,Indian rupee,1550.320709
October 1 2007,Chinese renmimbi,566.8222063
October 1 2007,South African rand,2525.539568
October 1 2007,Australian dollar,330.785124
November 1 2007,US dollar,249.6902655
November 1 2007,Euro,299.3435449
November 1 2007,Japanese yen,110.3097656
November 1 2007,Pound sterling,242.9087624
November 1 2007,Canadian dollar,184.6416382
November 1 2007,Swiss franc,154.810901
November 1 2007,Indian rupee,1632.762563
November 1 2007,Chinese renmimbi,604.8097631
November 1 2007,South African rand,2567.112025
November 1 2007,Australian dollar,344.3698347
January 1 2008,US dollar,268.9380531
January 1 2008,Euro,315.9737418
January 1 2008,Japanese yen,115.7827309
January 1 2008,Pound sterling,278.3197832
January 1 2008,Canadian dollar,212.0591581
January 1 2008,Swiss franc,162.4860957
January 1 2008,Indian rupee,1732.913157
January 1 2008,Chinese renmimbi,628.6192869
January 1 2008,South African rand,2828.108941
January 1 2008,Australian dollar,390.4958678
February 1 2008,US dollar,304.7787611
February 1 2008,Euro,350.1094092
February 1 2008,Japanese yen,125.1648909
February 1 2008,Pound sterling,319.7831978
February 1 2008,Canadian dollar,246.1130072
February 1 2008,Swiss franc,175.3058954
February 1 2008,Indian rupee,1907.920129
February 1 2008,Chinese renmimbi,686.8030629
February 1 2008,South African rand,3384.172662
February 1 2008,Australian dollar,424.3285124
April 1 2008,US dollar,292.8318584
April 1 2008,Euro,315.1714077
April 1 2008,Japanese yen,109.5209302
April 1 2008,Pound sterling,305.9620596
April 1 2008,Canadian dollar,247.2506636
April 1 2008,Swiss franc,149.8887653
April 1 2008,Indian rupee,1886.530202
April 1 2008,Chinese renmimbi,644.7475473
April 1 2008,South African rand,3567.574512
April 1 2008,Australian dollar,407.4380165
May 1 2008,US dollar,277.4336283
May 1 2008,Euro,302.69876
May 1 2008,Japanese yen,105.6768347
May 1 2008,Pound sterling,290.2439024
May 1 2008,Canadian dollar,230.4133485
May 1 2008,Swiss franc,148.6373749
May 1 2008,Indian rupee,1826.136427
May 1 2008,Chinese renmimbi,613.1251496
May 1 2008,South African rand,3252.158273
May 1 2008,Australian dollar,372.3657025
July 1 2008,US dollar,314.8230088
July 1 2008,Euro,334.0627279
July 1 2008,Japanese yen,130.189112
July 1 2008,Pound sterling,325.2935863
July 1 2008,Canadian dollar,263.70876
July 1 2008,Swiss franc,166.1568409
July 1 2008,Indian rupee,2165.971331
July 1 2008,Chinese renmimbi,669.0356545
July 1 2008,South African rand,3701.695786
July 1 2008,Australian dollar,407.8512397
August 1 2008,US dollar,303.7610619
August 1 2008,Euro,327.7169949
August 1 2008,Japanese yen,127.3064457
August 1 2008,Pound sterling,317.6151762
August 1 2008,Canadian dollar,255.6313993
August 1 2008,Swiss franc,166.1012236
August 1 2008,Indian rupee,2055.664008
August 1 2008,Chinese renmimbi,647.0447475
August 1 2008,South African rand,3313.926002
August 1 2008,Australian dollar,406.0950413
September 1 2008,US dollar,263.8495575
September 1 2008,Euro,311.086798
September 1 2008,Japanese yen,105.9868087
September 1 2008,Pound sterling,312.9177958
September 1 2008,Canadian dollar,233.2954115
September 1 2008,Swiss franc,152.1968854
September 1 2008,Indian rupee,1926.387417
September 1 2008,Chinese renmimbi,571.5003589
September 1 2008,South African rand,3171.428571
September 1 2008,Australian dollar,400.3615702
October 1 2008,US dollar,289.380531
October 1 2008,Euro,358.4245077
October 1 2008,Japanese yen,115.2248702
October 1 2008,Pound sterling,348.9611563
October 1 2008,Canadian dollar,254.4937429
October 1 2008,Swiss franc,174.3047831
October 1 2008,Indian rupee,2188.471192
October 1 2008,Chinese renmimbi,621.0696339
October 1 2008,South African rand,3647.893114
October 1 2008,Australian dollar,475.0516529
December 1 2008,US dollar,244.2477876
December 1 2008,Euro,350.547046
December 1 2008,Japanese yen,69.12723069
December 1 2008,Pound sterling,373.6224029
December 1 2008,Canadian dollar,267.4251043
December 1 2008,Swiss franc,161.8743048
December 1 2008,Indian rupee,2081.605221
December 1 2008,Chinese renmimbi,540.8710218
December 1 2008,South African rand,4043.473792
December 1 2008,Australian dollar,523.7603306
January 1 2009,US dollar,284.8672566
January 1 2009,Euro,356.3822028
January 1 2009,Japanese yen,82.65488858
January 1 2009,Pound sterling,446.4317977
January 1 2009,Canadian dollar,307.1672355
January 1 2009,Swiss franc,157.4249166
January 1 2009,Indian rupee,2263.444699
January 1 2009,Chinese renmimbi,610.0143575
January 1 2009,South African rand,4031.963001
January 1 2009,Australian dollar,544.3698347
April 1 2009,US dollar,309.0707965
April 1 2009,Euro,409.7738877
April 1 2009,Japanese yen,111.6620217
April 1 2009,Pound sterling,480.6684734
April 1 2009,Canadian dollar,344.4823663
April 1 2009,Swiss franc,194.7163515
April 1 2009,Indian rupee,2516.124714
April 1 2009,Chinese renmimbi,655.9583632
April 1 2009,South African rand,4364.542652
April 1 2009,Australian dollar,587.964876
May 1 2009,US dollar,291.3716814
May 1 2009,Euro,386.7979577
May 1 2009,Japanese yen,103.54918
May 1 2009,Pound sterling,437.8500452
May 1 2009,Canadian dollar,299.2794843
May 1 2009,Swiss franc,179.6718576
May 1 2009,Indian rupee,2368.403146
May 1 2009,Chinese renmimbi,622.0507298
May 1 2009,South African rand,3747.533402
May 1 2009,Australian dollar,528.4090909
June 1 2009,US dollar,334.4247788
June 1 2009,Euro,405.8351568
June 1 2009,Japanese yen,119.7655966
June 1 2009,Pound sterling,439.8373984
June 1 2009,Canadian dollar,303.9817975
June 1 2009,Swiss franc,192.6028921
June 1 2009,Indian rupee,2471.693904
June 1 2009,Chinese renmimbi,701.8545106
June 1 2009,South African rand,3929.033916
June 1 2009,Australian dollar,526.9628099
July 1 2009,US dollar,315.1769912
July 1 2009,Euro,384.318016
July 1 2009,Japanese yen,110.1149313
July 1 2009,Pound sterling,414.2728094
July 1 2009,Canadian dollar,308.4945013
July 1 2009,Swiss franc,181.3403782
July 1 2009,Indian rupee,2406.152044
July 1 2009,Chinese renmimbi,667.0734626
July 1 2009,South African rand,3632.374101
July 1 2009,Australian dollar,499.8966942
September 1 2009,US dollar,322.5663717
September 1 2009,Euro,387.0167761
September 1 2009,Japanese yen,105.9898204
September 1 2009,Pound sterling,431.7073171
September 1 2009,Canadian dollar,296.5491088
September 1 2009,Swiss franc,181.3125695
September 1 2009,Indian rupee,2512.147917
September 1 2009,Chinese renmimbi,680.4498684
September 1 2009,South African rand,3721.736896
September 1 2009,Australian dollar,488.946281
October 1 2009,US dollar,344.6017699
October 1 2009,Euro,403.2822757
October 1 2009,Japanese yen,108.5970314
October 1 2009,Pound sterling,467.6603433
October 1 2009,Canadian dollar,308.911642
October 1 2009,Swiss franc,190.8509455
October 1 2009,Indian rupee,2575.375091
October 1 2009,Chinese renmimbi,720.6149797
October 1 2009,South African rand,3866.135663
October 1 2009,Australian dollar,491.4256198
December 1 2009,US dollar,427.6548673
December 1 2009,Euro,476.2946754
December 1 2009,Japanese yen,139.4813842
December 1 2009,Pound sterling,547.8771454
December 1 2009,Canadian dollar,371.7481987
December 1 2009,Swiss franc,231.3125695
December 1 2009,Indian rupee,2980.355848
December 1 2009,Chinese renmimbi,873.9172051
December 1 2009,South African rand,4397.687564
December 1 2009,Australian dollar,567.7169421
January 1 2010,US dollar,381.1946903
January 1 2010,Euro,452.8811087
January 1 2010,Japanese yen,134.5442709
January 1 2010,Pound sterling,508.3107498
January 1 2010,Canadian dollar,332.3473644
January 1 2010,Swiss franc,212.625139
January 1 2010,Indian rupee,2722.622567
January 1 2010,Chinese renmimbi,788.298636
January 1 2010,South African rand,4015.159301
January 1 2010,Australian dollar,524.5867769
February 1 2010,US dollar,380.7522124
February 1 2010,Euro,470.3136397
February 1 2010,Japanese yen,128.488888
February 1 2010,Pound sterling,517.163505
February 1 2010,Canadian dollar,339.3629124
February 1 2010,Swiss franc,220.1612903
February 1 2010,Indian rupee,2710.329634
February 1 2010,Chinese renmimbi,787.5329026
February 1 2010,South African rand,4107.348407
February 1 2010,Australian dollar,533.5743802
March 1 2010,US dollar,392.920354
March 1 2010,Euro,502.8446389
March 1 2010,Japanese yen,130.6978587
March 1 2010,Pound sterling,573.5320687
March 1 2010,Canadian dollar,342.1312097
March 1 2010,Swiss franc,236.3181313
March 1 2010,Indian rupee,2764.688494
March 1 2010,Chinese renmimbi,809.8468533
March 1 2010,South African rand,4278.417266
March 1 2010,Australian dollar,540.0826446
April 1 2010,US dollar,397.1238938
April 1 2010,Euro,505.3245806
April 1 2010,Japanese yen,144.5859946
April 1 2010,Pound sterling,564.137308
April 1 2010,Canadian dollar,329.8824422
April 1 2010,Swiss franc,227.057842
April 1 2010,Indian rupee,2713.291316
April 1 2010,Chinese renmimbi,817.6118689
April 1 2010,South African rand,4102.569373
April 1 2010,Australian dollar,530.2169421
June 1 2010,US dollar,443.2743363
June 1 2010,Euro,628.8110868
June 1 2010,Japanese yen,159.6584262
June 1 2010,Pound sterling,654.4715447
June 1 2010,Canadian dollar,386.9927948
June 1 2010,Swiss franc,293.6318131
June 1 2010,Indian rupee,3129.103687
June 1 2010,Chinese renmimbi,903.3261546
June 1 2010,South African rand,4751.747174
June 1 2010,Australian dollar,653.7706612
July 1 2010,US dollar,446.0176991
July 1 2010,Euro,622.6841721
July 1 2010,Japanese yen,148.8874062
July 1 2010,Pound sterling,637.4887082
July 1 2010,Canadian dollar,397.8005309
July 1 2010,Swiss franc,264.516129
July 1 2010,Indian rupee,3106.308216
July 1 2010,Chinese renmimbi,901.1725293
July 1 2010,South African rand,4831.294964
July 1 2010,Australian dollar,662.035124
September 1 2010,US dollar,451.5486726
September 1 2010,Euro,609.190372
September 1 2010,Japanese yen,144.1747809
September 1 2010,Pound sterling,628.3649503
September 1 2010,Canadian dollar,396.3594994
September 1 2010,Swiss franc,252.5027809
September 1 2010,Indian rupee,3154.431368
September 1 2010,Chinese renmimbi,915.8530749
September 1 2010,South African rand,4564.748201
September 1 2010,Australian dollar,608.8326446
October 1 2010,US dollar,482.4336283
October 1 2010,Euro,598.3953319
October 1 2010,Japanese yen,153.9653746
October 1 2010,Pound sterling,652.0325203
October 1 2010,Canadian dollar,410.9215017
October 1 2010,Swiss franc,257.0077864
October 1 2010,Indian rupee,3165.112388
October 1 2010,Chinese renmimbi,953.7568796
October 1 2010,South African rand,4589.516958
October 1 2010,Australian dollar,600.8264463
November 1 2010,US dollar,499.3362832
November 1 2010,Euro,611.3785558
November 1 2010,Japanese yen,153.1397038
November 1 2010,Pound sterling,662.601626
November 1 2010,Canadian dollar,420.5536595
November 1 2010,Swiss franc,274.2769744
November 1 2010,Indian rupee,3259.618495
November 1 2010,Chinese renmimbi,984.1708543
November 1 2010,South African rand,4775.642343
November 1 2010,Australian dollar,608.3161157
December 1 2010,US dollar,513.0530973
December 1 2010,Euro,673.5959154
December 1 2010,Japanese yen,170.3601769
December 1 2010,Pound sterling,703.7940379
December 1 2010,Canadian dollar,435.7224118
December 1 2010,Swiss franc,286.7352614
December 1 2010,Indian rupee,3406.447655
December 1 2010,Chinese renmimbi,1004.582436
December 1 2010,South African rand,4916.649538
December 1 2010,Australian dollar,643.1301653
February 1 2011,US dollar,489.159292
February 1 2011,Euro,604.1575492
February 1 2011,Japanese yen,151.4017176
February 1 2011,Pound sterling,644.6251129
February 1 2011,Canadian dollar,401.0618127
February 1 2011,Swiss franc,248.5261402
February 1 2011,Indian rupee,3298.74505
February 1 2011,Chinese renmimbi,950.4426896
February 1 2011,South African rand,4785.971223
February 1 2011,Australian dollar,579.9070248
March 1 2011,US dollar,528.6725664
March 1 2011,Euro,649.3800146
March 1 2011,Japanese yen,170.0467278
March 1 2011,Pound sterling,686.9918699
March 1 2011,Canadian dollar,424.535457
March 1 2011,Swiss franc,267.6863181
March 1 2011,Indian rupee,3461.581795
March 1 2011,Chinese renmimbi,1016.870065
March 1 2011,South African rand,4970.503597
March 1 2011,Australian dollar,621.7458678
April 1 2011,US dollar,527.4336283
April 1 2011,Euro,631.1451495
April 1 2011,Japanese yen,177.0797569
April 1 2011,Pound sterling,699.0063234
April 1 2011,Canadian dollar,418.6196435
April 1 2011,Swiss franc,266.0177976
April 1 2011,Indian rupee,3427.006526
April 1 2011,Chinese renmimbi,1010.899737
April 1 2011,South African rand,4803.083248
April 1 2011,Australian dollar,606.5599174
June 1 2011,US dollar,578.6725664
June 1 2011,Euro,675.4923414
June 1 2011,Japanese yen,187.2790161
June 1 2011,Pound sterling,744.7154472
June 1 2011,Canadian dollar,465.604854
June 1 2011,Swiss franc,258.759733
June 1 2011,Indian rupee,3736.298734
June 1 2011,Chinese renmimbi,1088.75329
June 1 2011,South African rand,5252.620761
June 1 2011,Australian dollar,640.0826446
July 1 2011,US dollar,556.1946903
July 1 2011,Euro,646.9000729
July 1 2011,Japanese yen,177.9107562
July 1 2011,Pound sterling,734.8690154
July 1 2011,Canadian dollar,441.2210846
July 1 2011,Swiss franc,249.9443826
July 1 2011,Indian rupee,3587.645714
July 1 2011,Chinese renmimbi,1047.10457
July 1 2011,South African rand,5043.782117
July 1 2011,Australian dollar,613.5330579
August 1 2011,US dollar,618.1415929
August 1 2011,Euro,733.6250912
August 1 2011,Japanese yen,188.0722532
August 1 2011,Pound sterling,801.7163505
August 1 2011,Canadian dollar,490.8987486
August 1 2011,Swiss franc,252.5027809
August 1 2011,Indian rupee,3890.283898
August 1 2011,Chinese renmimbi,1149.389806
August 1 2011,South African rand,5508.067831
August 1 2011,Australian dollar,664.411157
September 1 2011,US dollar,705.7522124
September 1 2011,Euro,832.0933625
September 1 2011,Japanese yen,224.7559939
September 1 2011,Pound sterling,917.9765131
September 1 2011,Canadian dollar,573.8339022
September 1 2011,Swiss franc,303.0589544
September 1 2011,Indian rupee,4577.171064
September 1 2011,Chinese renmimbi,1290.332615
September 1 2011,South African rand,6457.451182
September 1 2011,Australian dollar,775.7747934
November 1 2011,US dollar,651.7699115
November 1 2011,Euro,806.1269147
November 1 2011,Japanese yen,208.1153901
November 1 2011,Pound sterling,862.601626
November 1 2011,Canadian dollar,557.0345089
November 1 2011,Swiss franc,320.6618465
November 1 2011,Indian rupee,4569.429416
November 1 2011,Chinese renmimbi,1191.696578
November 1 2011,South African rand,6971.685509
November 1 2011,Australian dollar,751.9628099
December 1 2011,US dollar,675.2212389
December 1 2011,Euro,848.7235594
December 1 2011,Japanese yen,215.4134494
December 1 2011,Pound sterling,909.2140921
December 1 2011,Canadian dollar,575.9196056
December 1 2011,Swiss franc,343.8542825
December 1 2011,Indian rupee,4929.098109
December 1 2011,Chinese renmimbi,1233.919598
December 1 2011,South African rand,7183.556012
December 1 2011,Australian dollar,785.3822314
February 1 2012,US dollar,669.9115044
February 1 2012,Euro,861.6338439
February 1 2012,Japanese yen,206.8840655
February 1 2012,Pound sterling,891.1472448
February 1 2012,Canadian dollar,558.1721653
February 1 2012,Swiss franc,341.7686318
February 1 2012,Indian rupee,4681.627531
February 1 2012,Chinese renmimbi,1212.957645
February 1 2012,South African rand,6750.462487
February 1 2012,Australian dollar,737.2417355
March 1 2012,US dollar,658.4070796
March 1 2012,Euro,837.7097009
March 1 2012,Japanese yen,221.5568668
March 1 2012,Pound sterling,870.1897019
March 1 2012,Canadian dollar,540.9935533
March 1 2012,Swiss franc,330.9232481
