Date,Currency,Change
April 12 2001,Indian rupee,-3.841766737
April 12 2001,Chinese renmimbi,-10.70655792
April 12 2001,South African rand,16.93407645
April 12 2001,Australian dollar,16.07548886
April 13 2001,US dollar,-10.67860834
April 13 2001,Euro,1.504022385
April 13 2001,Japanese yen,8.690690487
April 13 2001,Pound sterling,0.67114094
April 13 2001,Canadian dollar,-3.506679389
April 13 2001,Swiss franc,-3.833587454
April 13 2001,Indian rupee,-3.841766737
April 13 2001,Chinese renmimbi,-10.70655792
April 13 2001,South African rand,16.93407645
April 13 2001,Australian dollar,16.07548886
April 16 2001,US dollar,-10.67860834
April 16 2001,Euro,2.553340329
April 16 2001,Japanese yen,9.685833645
April 16 2001,Pound sterling,1.118568233
April 16 2001,Canadian dollar,-3.244274809
April 16 2001,Swiss franc,-2.853408843
April 16 2001,Indian rupee,-3.421152688
April 16 2001,Chinese renmimbi,-10.71071904
April 16 2001,South African rand,17.1986714
April 16 2001,Australian dollar,15.71168713
April 17 2001,US dollar,-10.23079573
April 17 2001,Euro,3.322840154
April 17 2001,Japanese yen,9.514315797
April 17 2001,Pound sterling,1.789709172
April 17 2001,Canadian dollar,-3.268129771
April 17 2001,Swiss franc,-1.938575474
April 17 2001,Indian rupee,-3.225499826
April 17 2001,Chinese renmimbi,-10.25715712
April 17 2001,South African rand,19.30980127
April 17 2001,Australian dollar,17.12141883
April 18 2001,US dollar,-10.81639683
April 18 2001,Euro,3.742567331
April 18 2001,Japanese yen,7.784532826
April 18 2001,Pound sterling,1.845637584
April 18 2001,Canadian dollar,-3.220419847
April 18 2001,Swiss franc,-1.219777826
April 18 2001,Indian rupee,-3.918602072
April 18 2001,Chinese renmimbi,-10.84387483
April 18 2001,South African rand,18.8594269
April 18 2001,Australian dollar,18.94042747
April 19 2001,US dollar,-9.369617637
April 19 2001,Euro,3.532703743
April 19 2001,Japanese yen,8.817036307
April 19 2001,Pound sterling,2.4049217
April 19 2001,Canadian dollar,-2.86259542
April 19 2001,Swiss franc,-1.394031801
April 19 2001,Indian rupee,-2.351794937
April 19 2001,Chinese renmimbi,-9.379161119
April 19 2001,South African rand,20.6046276
April 19 2001,Australian dollar,17.64438381
April 20 2001,US dollar,-9.094040648
April 20 2001,Euro,2.41343127
April 20 2001,Japanese yen,9.942600958
April 20 2001,Pound sterling,2.348993289
April 20 2001,Canadian dollar,-2.719465649
April 20 2001,Swiss franc,-2.395992159
April 20 2001,Indian rupee,-2.16723171
April 20 2001,Chinese renmimbi,-9.121171771
April 20 2001,South African rand,21.19574396
April 20 2001,Australian dollar,15.77989995
April 23 2001,US dollar,-9.541853255
April 23 2001,Euro,2.378454005
April 23 2001,Japanese yen,8.619026594
April 23 2001,Pound sterling,2.06935123
April 23 2001,Canadian dollar,-3.268129771
April 23 2001,Swiss franc,-2.461337399
April 23 2001,Indian rupee,-2.671810145
April 23 2001,Chinese renmimbi,-9.558089214
April 23 2001,South African rand,20.5483308
April 23 2001,Australian dollar,17.93997271
April 24 2001,US dollar,-9.266276266
April 24 2001,Euro,3.0779993
April 24 2001,Japanese yen,9.343816866
April 24 2001,Pound sterling,2.572706935
April 24 2001,Canadian dollar,-2.647900763
April 24 2001,Swiss franc,-1.742539752
April 24 2001,Indian rupee,-2.240106461
April 24 2001,Chinese renmimbi,-9.283455393
April 24 2001,South African rand,20.37381073
April 24 2001,Australian dollar,18.87221464
April 25 2001,US dollar,-9.231829142
April 25 2001,Euro,2.728226653
April 25 2001,Japanese yen,9.259925959
April 25 2001,Pound sterling,2.348993289
April 25 2001,Canadian dollar,-3.029580153
April 25 2001,Swiss franc,-2.003920714
April 25 2001,Indian rupee,-2.202876968
April 25 2001,Chinese renmimbi,-9.250166445
April 25 2001,South African rand,20.30625457
April 25 2001,Australian dollar,18.64483856
April 26 2001,US dollar,-9.231829142
April 26 2001,Euro,2.203567681
April 26 2001,Japanese yen,9.474577998
April 26 2001,Pound sterling,2.348993289
April 26 2001,Canadian dollar,-2.958015267
April 26 2001,Swiss franc,-2.265301677
April 26 2001,Indian rupee,-2.18228193
April 26 2001,Chinese renmimbi,-9.246005326
April 26 2001,South African rand,19.11839216
April 26 2001,Australian dollar,17.71259663
April 27 2001,US dollar,-8.852910782
April 27 2001,Euro,3.672612802
April 27 2001,Japanese yen,11.24375913
April 27 2001,Pound sterling,3.020134228
April 27 2001,Canadian dollar,-2.767175573
April 27 2001,Swiss franc,-0.784142888
April 27 2001,Indian rupee,-1.801273724
April 27 2001,Chinese renmimbi,-8.863182423
April 27 2001,South African rand,18.83690818
April 27 2001,Australian dollar,17.96271032
April 30 2001,US dollar,-9.335170513
April 30 2001,Euro,3.812521861
April 30 2001,Japanese yen,10.41062392
April 30 2001,Pound sterling,2.852348993
April 30 2001,Canadian dollar,-3.554389313
April 30 2001,Swiss franc,-0.566325419
April 30 2001,Indian rupee,-2.385063845
April 30 2001,Chinese renmimbi,-9.362516644
April 30 2001,South African rand,18.74120363
April 30 2001,Australian dollar,17.14415643
May 1 2001,US dollar,-9.059593524
May 1 2001,Euro,3.602658272
May 1 2001,Japanese yen,9.453860001
May 1 2001,Pound sterling,3.07606264
May 1 2001,Canadian dollar,-3.38740458
May 1 2001,Swiss franc,-0.544543672
May 1 2001,Indian rupee,-2.069801337
May 1 2001,Chinese renmimbi,-9.071238349
May 1 2001,South African rand,19.00579857
May 1 2001,Australian dollar,16.12096407
May 2 2001,US dollar,-9.059593524
May 2 2001,Euro,3.532703743
May 2 2001,Japanese yen,9.36147811
May 2 2001,Pound sterling,2.964205817
May 2 2001,Canadian dollar,-3.602099237
May 2 2001,Swiss franc,-0.457416685
May 2 2001,Indian rupee,-2.112575647
May 2 2001,Chinese renmimbi,-9.087882823
May 2 2001,South African rand,19.43365423
May 2 2001,Australian dollar,15.32514779
May 3 2001,US dollar,-8.232862556
May 3 2001,Euro,4.267226303
May 3 2001,Japanese yen,9.516693272
May 3 2001,Pound sterling,3.970917226
May 3 2001,Canadian dollar,-2.576335878
May 3 2001,Swiss franc,0.217817469
May 3 2001,Indian rupee,-1.179461994
May 3 2001,Chinese renmimbi,-8.243175766
May 3 2001,South African rand,21.36463435
May 3 2001,Australian dollar,15.9163256
May 4 2001,US dollar,-8.163968309
May 4 2001,Euro,4.162294509
May 4 2001,Japanese yen,9.5808851
May 4 2001,Pound sterling,3.747203579
May 4 2001,Canadian dollar,-2.480916031
May 4 2001,Swiss franc,0.28316271
May 4 2001,Indian rupee,-1.136687684
May 4 2001,Chinese renmimbi,-8.172436751
May 4 2001,South African rand,20.76788831
May 4 2001,Australian dollar,16.73487949
May 7 2001,US dollar,-8.163968309
May 7 2001,Euro,4.616998951
May 7 2001,Japanese yen,9.789083993
May 7 2001,Pound sterling,3.523489933
May 7 2001,Canadian dollar,-2.146946565
May 7 2001,Swiss franc,0.522761926
May 7 2001,Indian rupee,-1.158074839
May 7 2001,Chinese renmimbi,-8.172436751
May 7 2001,South African rand,20.47514496
May 7 2001,Australian dollar,16.82582992
May 8 2001,US dollar,-8.64622804
May 8 2001,Euro,4.791885275
May 8 2001,Japanese yen,9.730666033
May 8 2001,Pound sterling,3.579418345
May 8 2001,Canadian dollar,-2.266221374
May 8 2001,Swiss franc,0.588107166
May 8 2001,Indian rupee,-1.687208897
May 8 2001,Chinese renmimbi,-8.642643142
May 8 2001,South African rand,19.59691494
May 8 2001,Australian dollar,16.00727603
May 9 2001,US dollar,-7.716155701
May 9 2001,Euro,5.946135012
May 9 2001,Japanese yen,11.10450701
May 9 2001,Pound sterling,5.369127517
May 9 2001,Canadian dollar,-1.526717557
May 9 2001,Swiss franc,1.655412764
May 9 2001,Indian rupee,-0.641614651
May 9 2001,Chinese renmimbi,-7.743841545
May 9 2001,South African rand,19.68136013
May 9 2001,Australian dollar,16.55297863
May 10 2001,US dollar,-7.509472959
May 10 2001,Euro,6.330884925
May 10 2001,Japanese yen,11.84118466
May 10 2001,Pound sterling,5.536912752
May 10 2001,Canadian dollar,-1.359732824
May 10 2001,Swiss franc,1.851448486
May 10 2001,Indian rupee,-0.379423973
May 10 2001,Chinese renmimbi,-7.539946738
May 10 2001,South African rand,19.84462084
May 10 2001,Australian dollar,15.9163256
May 11 2001,US dollar,-7.302790217
May 11 2001,Euro,7.415180133
May 11 2001,Japanese yen,11.7257073
May 11 2001,Pound sterling,5.984340045
May 11 2001,Canadian dollar,-0.667938931
May 11 2001,Swiss franc,2.592027881
May 11 2001,Indian rupee,-0.121985995
May 11 2001,Chinese renmimbi,-7.331890812
May 11 2001,South African rand,20.70033215
May 11 2001,Australian dollar,17.37153251
May 14 2001,US dollar,-7.543920083
May 14 2001,Euro,7.380202868
May 14 2001,Japanese yen,12.3098869
May 14 2001,Pound sterling,5.81655481
May 14 2001,Canadian dollar,-0.596374046
May 14 2001,Swiss franc,2.439555652
May 14 2001,Indian rupee,-0.296251703
May 14 2001,Chinese renmimbi,-7.573235686
May 14 2001,South African rand,20.72848055
May 14 2001,Australian dollar,17.75807185
May 15 2001,US dollar,-8.163968309
May 15 2001,Euro,6.121021336
May 15 2001,Japanese yen,11.72231091
May 15 2001,Pound sterling,4.865771812
May 15 2001,Canadian dollar,-1.550572519
May 15 2001,Swiss franc,1.26334132
May 15 2001,Indian rupee,-0.756471595
May 15 2001,Chinese renmimbi,-8.180758988
May 15 2001,South African rand,19.95721443
May 15 2001,Australian dollar,16.82582992
May 16 2001,US dollar,-6.682741991
May 16 2001,Euro,7.135362015
May 16 2001,Japanese yen,13.74995755
May 16 2001,Pound sterling,5.984340045
May 16 2001,Canadian dollar,-0.429389313
May 16 2001,Swiss franc,2.24351993
May 16 2001,Indian rupee,0.736668673
May 16 2001,Chinese renmimbi,-6.699400799
May 16 2001,South African rand,21.89382424
May 16 2001,Australian dollar,18.07639836
May 17 2001,US dollar,-5.614881157
May 17 2001,Euro,8.744316194
May 17 2001,Japanese yen,14.49308834
May 17 2001,Pound sterling,7.158836689
May 17 2001,Canadian dollar,0.357824427
May 17 2001,Swiss franc,3.942496188
May 17 2001,Indian rupee,1.878901176
May 17 2001,Chinese renmimbi,-5.634154461
May 17 2001,South African rand,22.71012779
May 17 2001,Australian dollar,17.91723511
May 18 2001,US dollar,-5.959352394
May 18 2001,Euro,8.884225254
May 18 2001,Japanese yen,14.71962776
May 18 2001,Pound sterling,6.823266219
May 18 2001,Canadian dollar,-0.095419847
May 18 2001,Swiss franc,4.007841429
May 18 2001,Indian rupee,1.4852191
May 18 2001,Chinese renmimbi,-5.975366178
May 18 2001,South African rand,22.06271463
May 18 2001,Australian dollar,18.16734879
May 21 2001,US dollar,0.344471237
May 21 2001,Euro,16.40433718
May 21 2001,Japanese yen,21.59732364
May 21 2001,Pound sterling,13.36689038
May 21 2001,Canadian dollar,6.440839695
May 21 2001,Swiss franc,11.06512742
May 21 2001,Indian rupee,8.396438643
May 21 2001,Chinese renmimbi,0.320406125
May 21 2001,South African rand,29.40381692
May 21 2001,Australian dollar,24.85220555
May 22 2001,US dollar,-2.101274544
May 22 2001,Euro,14.69045121
May 22 2001,Japanese yen,18.39656285
May 22 2001,Pound sterling,11.29753915
May 22 2001,Canadian dollar,4.580152672
May 22 2001,Swiss franc,9.300805925
May 22 2001,Indian rupee,5.799087481
May 22 2001,Chinese renmimbi,-2.130492676
May 22 2001,South African rand,26.57208805
May 22 2001,Australian dollar,23.55616189
May 23 2001,US dollar,-2.44574578
May 23 2001,Euro,15.04022385
May 23 2001,Japanese yen,15.92670584
May 23 2001,Pound sterling,11.12975391
May 23 2001,Canadian dollar,4.413167939
May 23 2001,Swiss franc,9.431496406
May 23 2001,Indian rupee,5.403821172
May 23 2001,Chinese renmimbi,-2.475865513
May 23 2001,South African rand,26.60586613
May 23 2001,Australian dollar,23.89722601
May 24 2001,US dollar,-1.446779194
May 24 2001,Euro,16.6841553
May 24 2001,Japanese yen,16.47284584
May 24 2001,Pound sterling,13.4787472
May 24 2001,Canadian dollar,5.629770992
May 24 2001,Swiss franc,10.82552821
May 24 2001,Indian rupee,6.415354393
May 24 2001,Chinese renmimbi,-1.481358189
May 24 2001,South African rand,28.00202668
May 24 2001,Australian dollar,25.5570714
May 25 2001,US dollar,-4.822597313
May 25 2001,Euro,12.76670164
May 25 2001,Japanese yen,13.23302653
May 25 2001,Pound sterling,8.780760626
May 25 2001,Canadian dollar,1.884541985
May 25 2001,Swiss franc,7.166194729
May 25 2001,Indian rupee,2.770032635
May 25 2001,Chinese renmimbi,-4.851864181
May 25 2001,South African rand,23.05353825
May 25 2001,Australian dollar,20.96407458
May 28 2001,US dollar,-4.822597313
May 28 2001,Euro,12.34697447
May 28 2001,Japanese yen,13.55228747
May 28 2001,Pound sterling,8.780760626
May 28 2001,Canadian dollar,1.812977099
May 28 2001,Swiss franc,6.926595513
May 28 2001,Indian rupee,2.802509426
May 28 2001,Chinese renmimbi,-4.8560253
May 28 2001,South African rand,23.04227889
May 28 2001,Australian dollar,20.60027285
May 29 2001,US dollar,-4.994832931
May 29 2001,Euro,12.9066107
May 29 2001,Japanese yen,12.45219577
May 29 2001,Pound sterling,8.780760626
May 29 2001,Canadian dollar,1.359732824
May 29 2001,Swiss franc,7.275103463
May 29 2001,Indian rupee,2.572795539
May 29 2001,Chinese renmimbi,-5.030792277
May 29 2001,South African rand,23.18302089
May 29 2001,Australian dollar,21.55525239
May 30 2001,US dollar,-6.648294867
May 30 2001,Euro,10.56313396
May 30 2001,Japanese yen,10.74075332
May 30 2001,Pound sterling,6.487695749
May 30 2001,Canadian dollar,-0.286259542
May 30 2001,Swiss franc,4.966238292
May 30 2001,Indian rupee,0.816672476
May 30 2001,Chinese renmimbi,-6.653628495
May 30 2001,South African rand,21.42656083
May 30 2001,Australian dollar,19.91814461
May 31 2001,US dollar,-7.853944196
May 31 2001,Euro,10.38824764
May 31 2001,Japanese yen,7.952314642
May 31 2001,Pound sterling,5.313199105
May 31 2001,Canadian dollar,-1.335877863
May 31 2001,Swiss franc,4.530603354
May 31 2001,Indian rupee,-0.389721492
May 31 2001,Chinese renmimbi,-7.8686751
May 31 2001,South African rand,20.8523335
May 31 2001,Australian dollar,19.98635744
June 1 2001,US dollar,-8.577333793
June 1 2001,Euro,9.653725079
June 1 2001,Japanese yen,7.176918113
June 1 2001,Pound sterling,4.921700224
June 1 2001,Canadian dollar,-3.029580153
June 1 2001,Swiss franc,3.855369201
June 1 2001,Indian rupee,-1.192927981
June 1 2001,Chinese renmimbi,-8.584387483
June 1 2001,South African rand,20.07543771
June 1 2001,Australian dollar,18.64483856
June 4 2001,US dollar,-8.198415432
June 4 2001,Euro,9.968520462
June 4 2001,Japanese yen,8.313351221
June 4 2001,Pound sterling,5.369127517
June 4 2001,Canadian dollar,-2.576335878
June 4 2001,Swiss franc,4.051404923
June 4 2001,Indian rupee,-0.751718894
June 4 2001,Chinese renmimbi,-8.214047936
June 4 2001,South African rand,20.23869842
June 4 2001,Australian dollar,19.3269668
June 5 2001,US dollar,-8.473992422
June 5 2001,Euro,9.583770549
June 5 2001,Japanese yen,8.470943858
June 5 2001,Pound sterling,5.425055928
June 5 2001,Canadian dollar,-2.791030534
June 5 2001,Swiss franc,3.354389022
June 5 2001,Indian rupee,-1.102626659
June 5 2001,Chinese renmimbi,-8.488681758
June 5 2001,South African rand,20.37381073
June 5 2001,Australian dollar,18.82673943
June 6 2001,US dollar,-8.542886669
June 6 2001,Euro,9.653725079
June 6 2001,Japanese yen,8.605780661
June 6 2001,Pound sterling,6.543624161
June 6 2001,Canadian dollar,-3.315839695
June 6 2001,Swiss franc,3.855369201
June 6 2001,Indian rupee,-1.197680682
June 6 2001,Chinese renmimbi,-8.555259654
June 6 2001,South African rand,20.75662895
June 6 2001,Australian dollar,17.59890859
June 7 2001,US dollar,-8.336203927
June 7 2001,Euro,9.478838755
June 7 2001,Japanese yen,8.394864654
June 7 2001,Pound sterling,7.158836689
June 7 2001,Canadian dollar,-3.38740458
June 7 2001,Swiss franc,3.811805707
